出表日期,年度,季別,公司代號,公司名稱,營業收入,營業成本,營業毛利（毛損）,未實現銷貨（損）益,已實現銷貨（損）益,營業毛利（毛損）淨額,營業費用,其他收益及費損淨額,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,所得稅費用（利益）,繼續營業單位本期淨利（淨損）,停業單位損益,合併前非屬共同控制股權損益,本期淨利（淨損）,其他綜合損益（淨額）,合併前非屬共同控制股權綜合損益淨額,本期綜合損益總額,淨利（淨損）歸屬於母公司業主,淨利（淨損）歸屬於共同控制下前手權益,淨利（淨損）歸屬於非控制權益,綜合損益總額歸屬於母公司業主,綜合損益總額歸屬於共同控制下前手權益,綜合損益總額歸屬於非控制權益,基本每股盈餘（元）
"110/05/29","103","4","6138","茂達","3486008.00","2493370.00","992638.00","--","--","992638.00","757379.00","10450.00","245709.00","70869.00","316578.00","43357.00","273221.00","--","--","273221.00","-9032.00","--","264189.00","235228.00","--","37993.00","226196.00","--","37993.00","2.01"
"110/05/29","103","4","6140","訊達電腦","1328671.00","1185502.00","143169.00","--","--","143169.00","153205.00","--","-10036.00","5058.00","-4978.00","-204.00","-4774.00","--","--","-4774.00","7120.00","--","2346.00","-4774.00","--","--","2346.00","--","--","-0.12"
"110/05/29","103","4","6143","振曜","5209091.00","4420612.00","788479.00","--","--","788479.00","643344.00","--","145135.00","388740.00","533875.00","91053.00","442822.00","--","--","442822.00","-1586.00","--","441236.00","436817.00","--","6005.00","437645.00","--","3591.00","5.25"
"110/05/29","103","4","6144","得利影","800089.00","566084.00","234005.00","--","--","234005.00","243705.00","--","-9700.00","7381.00","-2319.00","1071.00","-3390.00","--","--","-3390.00","11699.00","--","8309.00","531.00","--","-3921.00","7748.00","--","561.00","0.01"
"110/05/29","103","4","6146","耕興","2921759.00","1548313.00","1373446.00","--","--","1373446.00","555684.00","--","817762.00","10713.00","828475.00","162345.00","666130.00","--","--","666130.00","18469.00","--","684599.00","632538.00","--","33592.00","647288.00","--","37311.00","7.53"
"110/05/29","103","4","6147","頎邦","17683055.00","13422868.00","4260187.00","--","--","4260187.00","1259278.00","--","3000909.00","457422.00","3458331.00","815035.00","2643296.00","--","--","2643296.00","277118.00","--","2920414.00","2549755.00","--","93541.00","2780767.00","--","139647.00","3.95"
"110/05/29","103","4","6148","驊宏資","5309913.00","4846523.00","463390.00","0.00","0.00","463390.00","303623.00","--","159767.00","-80785.00","78982.00","7728.00","71254.00","--","--","71254.00","46585.00","--","117839.00","45883.00","--","25371.00","68575.00","--","49264.00","0.52"
"110/05/29","103","4","6150","撼訊","3748508.00","3633440.00","115068.00","--","--","115068.00","249469.00","--","-134401.00","20625.00","-113776.00","2686.00","-116462.00","--","--","-116462.00","-1753.00","--","-118215.00","-116462.00","--","--","-118215.00","--","--","-1.65"
"110/05/29","103","4","6151","晉倫","2037851.00","1725907.00","311944.00","--","--","311944.00","219478.00","--","92466.00","936.00","93402.00","21574.00","71828.00","--","--","71828.00","22476.00","--","94304.00","71828.00","--","0.00","94304.00","--","0.00","1.30"
"110/05/29","103","4","6154","順發","5442349.00","4641793.00","800556.00","--","--","800556.00","660737.00","--","139819.00","10423.00","150242.00","25870.00","124372.00","--","--","124372.00","-4388.00","--","119984.00","124372.00","--","--","119984.00","--","--","1.55"
"110/05/29","103","4","6156","松上","3942743.00","3381178.00","561565.00","--","--","561565.00","373607.00","--","187958.00","-25134.00","162824.00","27365.00","135459.00","--","--","135459.00","41988.00","--","177447.00","75190.00","--","60269.00","96819.00","--","80628.00","0.84"
"110/05/29","103","4","6158","禾昌","2899518.00","2503186.00","396332.00","--","--","396332.00","681688.00","--","-285356.00","45133.00","-240223.00","-21638.00","-218585.00","--","--","-218585.00","178114.00","--","-40471.00","-218585.00","0.00","0.00","-40471.00","0.00","0.00","-1.95"
"110/05/29","103","4","6160","欣技","1355735.00","776526.00","579209.00","--","--","579209.00","552895.00","--","26314.00","19000.00","45314.00","11664.00","33650.00","--","--","33650.00","3477.00","--","37127.00","38435.00","--","-4785.00","41912.00","--","-4785.00","0.56"
"110/05/29","103","4","6161","捷波","4493721.00","4228464.00","265257.00","0.00","0.00","265257.00","231166.00","--","34091.00","52707.00","86798.00","-3658.00","90456.00","0.00","--","90456.00","39742.00","--","130198.00","90456.00","--","--","130198.00","--","--","0.75"
"110/05/29","103","4","6163","華電網","3339132.00","2703713.00","635419.00","--","--","635419.00","707435.00","0.00","-72016.00","-18856.00","-90872.00","-4670.00","-86202.00","--","--","-86202.00","-3899.00","--","-90101.00","-86202.00","--","--","-90101.00","--","--","-0.83"
"110/05/29","103","4","6167","久正","2104118.00","1767087.00","337031.00","--","--","337031.00","279097.00","--","57934.00","157690.00","215624.00","39548.00","176076.00","--","--","176076.00","28664.00","--","204740.00","134432.00","--","41644.00","157534.00","--","47206.00","0.83"
"110/05/29","103","4","6169","昱泉","227600.00","111815.00","115785.00","--","--","115785.00","209888.00","--","-94103.00","3697.00","-90406.00","2367.00","-92773.00","--","--","-92773.00","959.00","--","-91814.00","-93030.00","--","257.00","-92071.00","--","257.00","-3.28"
"110/05/29","103","4","6170","統振","4444205.00","3964142.00","480063.00","--","--","480063.00","517794.00","--","-37731.00","71531.00","33800.00","4646.00","29154.00","--","--","29154.00","3561.00","--","32715.00","32032.00","--","-2878.00","30148.00","--","2567.00","0.34"
"110/05/29","103","4","6171","亞銳士","114.00","0.00","114.00","--","--","114.00","20059.00","--","-19945.00","3407.00","-16538.00","-6242.00","-10296.00","--","--","-10296.00","0.00","--","-10296.00","--","--","--","--","--","--","-0.17"
"110/05/29","103","4","6173","信昌電","2513665.00","2057349.00","456316.00","--","--","456316.00","303404.00","--","152912.00","29439.00","182351.00","43455.00","138896.00","--","--","138896.00","75515.00","--","214411.00","138896.00","--","--","214411.00","--","--","0.75"
"110/05/29","103","4","6174","安碁","579759.00","415712.00","164047.00","--","--","164047.00","105744.00","--","58303.00","6502.00","64805.00","13172.00","51633.00","--","--","51633.00","474.00","--","52107.00","51633.00","--","--","52107.00","--","--","1.03"
"110/05/29","103","4","6175","立敦","1876102.00","1721150.00","154952.00","--","--","154952.00","144790.00","--","10162.00","45445.00","55607.00","25723.00","29884.00","--","--","29884.00","34283.00","--","64167.00","29884.00","--","0.00","64167.00","--","0.00","0.26"
"110/05/29","103","4","6179","亞通","631302.00","543401.00","87901.00","--","--","87901.00","61479.00","--","26422.00","4007.00","30429.00","-14848.00","45277.00","--","--","45277.00","277.00","--","45554.00","45277.00","--","--","45554.00","--","--","1.15"
"110/05/29","103","4","6180","橘子","9069856.00","7479457.00","1590399.00","--","--","1590399.00","1476666.00","--","113733.00","-15300.00","98433.00","-5565.00","103998.00","--","--","103998.00","84175.00","--","188173.00","93265.00","--","10733.00","177437.00","--","10736.00","0.59"
"110/05/29","103","4","6182","合晶","5758135.00","5448270.00","309865.00","770.00","--","309095.00","942714.00","--","-633619.00","-173018.00","-806637.00","13992.00","-820629.00","--","--","-820629.00","93071.00","--","-727558.00","-743319.00","--","-77310.00","-679286.00","--","-48272.00","-2.15"
"110/05/29","103","4","6185","幃翔","1651345.00","967144.00","684201.00","--","--","684201.00","255608.00","--","428593.00","41582.00","470175.00","131520.00","338655.00","--","--","338655.00","74052.00","--","412707.00","338655.00","--","--","412707.00","--","--","3.11"
"110/05/29","103","4","6186","新潤","1131263.00","781478.00","349785.00","--","--","349785.00","115552.00","--","234233.00","2019.00","236252.00","19416.00","216836.00","--","--","216836.00","--","--","216836.00","--","--","--","--","--","--","3.34"
"110/05/29","103","4","6187","萬潤","1519806.00","926959.00","592847.00","--","--","592847.00","390120.00","--","202727.00","31548.00","234275.00","32266.00","202009.00","--","--","202009.00","19351.00","--","221360.00","202009.00","--","--","221360.00","--","--","2.50"
"110/05/29","103","4","6188","廣明","15769820.00","13772773.00","1997047.00","0.00","0.00","1997047.00","1430202.00","--","566845.00","829697.00","1396542.00","324450.00","1072092.00","--","--","1072092.00","266394.00","--","1338486.00","1072092.00","--","--","1338486.00","--","--","3.85"
"110/05/29","103","4","6190","萬泰科","4229608.00","3881767.00","347841.00","--","--","347841.00","345416.00","--","2425.00","-21908.00","-19483.00","19722.00","-39205.00","--","--","-39205.00","75827.00","--","36622.00","-20944.00","--","-18261.00","23962.00","--","12660.00","-0.18"
"110/05/29","103","4","6194","育富","523349.00","405957.00","117392.00","--","--","117392.00","46095.00","--","71297.00","62313.00","133610.00","48450.00","85160.00","--","--","85160.00","108875.00","--","194035.00","85160.00","--","--","194035.00","--","--","0.82"
"110/05/29","103","4","6195","詩肯","1707833.00","667037.00","1040796.00","--","--","1040796.00","717518.00","--","323278.00","2929.00","326207.00","57529.00","268678.00","--","--","268678.00","--","--","268678.00","--","--","--","--","--","--","6.11"
"110/05/29","103","4","6198","凌泰","85245.00","31183.00","54062.00","--","--","54062.00","84614.00","--","-30552.00","-3006.00","-33558.00","-658.00","-32900.00","--","--","-32900.00","2949.00","--","-29951.00","-30172.00","--","-2728.00","-27243.00","--","-2708.00","-1.51"
"110/05/29","103","4","6199","天品","75162.00","12156.00","63006.00","--","--","63006.00","33833.00","--","29173.00","2190.00","31363.00","0.00","31363.00","--","--","31363.00","3614.00","--","34977.00","32118.00","--","-755.00","35732.00","--","-755.00","0.57"
"110/05/29","103","4","6203","海韻電","2576495.00","1869436.00","707059.00","--","--","707059.00","305646.00","--","401413.00","24726.00","426139.00","75543.00","350596.00","--","--","350596.00","3596.00","--","354192.00","350518.00","--","78.00","354114.00","--","78.00","4.38"
"110/05/29","103","4","6204","艾華","648085.00","470996.00","177089.00","--","--","177089.00","125768.00","--","51321.00","30799.00","82120.00","16534.00","65586.00","--","--","65586.00","13902.00","--","79488.00","65586.00","--","--","79488.00","--","--","1.82"
"110/05/29","103","4","6207","雷科","1941062.00","1442235.00","498827.00","--","--","498827.00","290203.00","--","208624.00","-47969.00","160655.00","-9422.00","170077.00","--","--","170077.00","92598.00","--","262675.00","170007.00","--","70.00","261283.00","--","1392.00","2.03"
"110/05/29","103","4","6208","日揚","1406822.00","1018131.00","388691.00","--","--","388691.00","263638.00","-4778.00","120275.00","20736.00","141011.00","23402.00","117609.00","--","--","117609.00","31782.00","--","149391.00","117609.00","--","--","149391.00","--","--","1.02"
"110/05/29","103","4","6210","慶生","1040216.00","654026.00","386190.00","--","--","386190.00","147513.00","-4167.00","234510.00","18642.00","253152.00","50919.00","202233.00","--","--","202233.00","2426.00","--","204659.00","--","--","--","--","--","--","5.77"
"110/05/29","103","4","6212","理銘","3133.00","0.00","3133.00","--","--","3133.00","78157.00","993.00","-74031.00","840.00","-73191.00","0.00","-73191.00","--","--","-73191.00","--","--","-73191.00","--","--","--","--","--","--","-0.72"
"110/05/29","103","4","6217","中探針","1427800.00","860139.00","567661.00","--","--","567661.00","373879.00","--","193782.00","22162.00","215944.00","50489.00","165455.00","--","--","165455.00","15588.00","--","181043.00","165455.00","--","--","181043.00","--","--","3.30"
"110/05/29","103","4","6218","豪勉","1050887.00","634469.00","416418.00","--","--","416418.00","373312.00","--","43106.00","50883.00","93989.00","12748.00","81241.00","--","--","81241.00","-4076.00","--","77165.00","81241.00","--","--","77165.00","--","--","1.26"
"110/05/29","103","4","6219","富旺","2281066.00","1442326.00","838740.00","--","--","838740.00","274204.00","--","564536.00","-52471.00","512065.00","977.00","511088.00","--","--","511088.00","211.00","--","511299.00","511088.00","--","--","511299.00","--","--","3.29"
"110/05/29","103","4","6220","岳豐","6589875.00","5462780.00","1127095.00","--","--","1127095.00","909235.00","--","217860.00","-53973.00","163887.00","3132.00","160755.00","--","--","160755.00","97150.00","--","257905.00","160378.00","--","377.00","257528.00","--","377.00","1.40"
"110/05/29","103","4","6221","晉泰","2052196.00","1648952.00","403244.00","--","--","403244.00","343212.00","--","60032.00","7309.00","67341.00","14257.00","53084.00","--","--","53084.00","637.00","--","53721.00","53451.00","--","-367.00","54088.00","--","-367.00","1.45"
"110/05/29","103","4","6222","上揚","185051.00","168424.00","16627.00","--","--","16627.00","60016.00","--","-43389.00","9608.00","-33781.00","5282.00","-39063.00","--","--","-39063.00","806.00","--","-38257.00","-31281.00","--","-7782.00","-30512.00","--","-7745.00","-0.56"
"110/05/29","103","4","6223","旺矽","4156132.00","2221139.00","1934993.00","1248.00","2774.00","1936519.00","1378852.00","--","557667.00","41716.00","599383.00","82085.00","517298.00","--","--","517298.00","11935.00","--","529233.00","517636.00","--","-338.00","529102.00","--","131.00","6.62"
"110/05/29","103","4","6227","茂綸","4294714.00","3866393.00","428321.00","--","--","428321.00","294664.00","--","133657.00","5016.00","138673.00","31569.00","107104.00","--","--","107104.00","13604.00","--","120708.00","107104.00","--","--","120708.00","--","--","1.41"
"110/05/29","103","4","6228","全譜","154537.00","128526.00","26011.00","0.00","0.00","26011.00","96676.00","--","-70665.00","16545.00","-54120.00","4961.00","-59081.00","--","--","-59081.00","-284.00","--","-59365.00","-59081.00","0.00","0.00","-59365.00","0.00","0.00","-1.44"
"110/05/29","103","4","6229","研通","905457.00","777442.00","128015.00","--","--","128015.00","93470.00","413.00","34958.00","5250.00","40208.00","11271.00","28937.00","--","--","28937.00","11703.00","--","40640.00","28937.00","--","--","40640.00","--","--","0.80"
"110/05/29","103","4","6231","系微","864733.00","181247.00","683486.00","--","--","683486.00","666725.00","--","16761.00","3656.00","20417.00","-548.00","20965.00","--","--","20965.00","4816.00","--","25781.00","20965.00","--","--","25781.00","--","--","0.55"
"110/05/29","103","4","6233","旺玖","329209.00","186100.00","143109.00","--","--","143109.00","328577.00","--","-185468.00","89981.00","-95487.00","0.00","-95487.00","--","--","-95487.00","-66789.00","--","-162276.00","-95367.00","--","-120.00","-162156.00","--","-120.00","-1.13"
"110/05/29","103","4","6234","高僑","930227.00","808579.00","121648.00","--","--","121648.00","61707.00","--","59941.00","31774.00","91715.00","17681.00","74034.00","--","--","74034.00","1660.00","--","75694.00","74034.00","--","--","75694.00","--","--","1.04"
"110/05/29","103","4","6236","康呈","241298.00","70355.00","170943.00","--","--","170943.00","163959.00","--","6984.00","3304.00","10288.00","-1583.00","11871.00","--","--","11871.00","68.00","--","11939.00","11871.00","--","--","11939.00","--","--","0.38"
"110/05/29","103","4","6237","驊訊","361645.00","137707.00","223938.00","--","--","223938.00","246866.00","--","-22928.00","109507.00","86579.00","5908.00","80671.00","--","--","80671.00","-90226.00","--","-9555.00","80671.00","--","--","-9555.00","--","--","1.05"
"110/05/29","103","4","6240","松崗","335961.00","275129.00","60832.00","--","--","60832.00","70773.00","17787.00","7846.00","10425.00","18271.00","-8.00","18279.00","--","--","18279.00","-163.00","--","18116.00","18279.00","--","--","18116.00","--","--","0.79"
